CC.Course_Number,CC.Section_Number,CC.TermID,CC.Expression,CC.PowerschoolID
558,1,3301,"8-9(A,C,E,G)",184
981,32,3301,"7(A,C,E,G)",188
719,5,3301,"4-5(B,D,F,H)",188
922,4,3302,"10-11(A,C,E,G)",188
340,1,3300,"2-3(A,C,E,G)",188
710,3,3301,"10-11(A,C,E,G)",188
983,32,3302,"7(A,C,E,G)",188
225,6,3300,"10-11(B,D,F,H)",188
1176,11,3301,12-13(E),188
110,7,3300,"2-3(B,D,F,H)",188
1175,11,3302,12-13(E),188
540,3,3300,"8-9(A,C,E,G)",188
558,4,3302,"8-9(B,D,F,H)",188
885,2,3302,"4-5(B,D,F,H)",188
984,32,3302,"7(B,D,F,H)",188
Senior HR,2,3300,1(A-H),188
742,1,3301,"6-7(B,D,F,H)",188
982,41,3301,"8(B,D,F,H)",188
1176,4,3301,4-5(F),191
1175,7,3302,8-9(E),191
860,3,3301,"8-9(A,C,E,G)",191
983,51,3302,"10(A,C,E,G)",191
1094,2,3302,"4-5(B,D,F,H)",191
345,2,3300,"12-13(A,C,E,G)",191
521,1,3300,"2-3(B,D,F,H)",191
982,41,3301,"8(B,D,F,H)",191
1024,1,3301,"12-13(B,D,F,H)",191
110,9,3300,"6-7(B,D,F,H)",191
256,1,3300,"10-11(B,D,F,H)",191
412,1,3300,"2-3(A,C,E,G)",191
522,1,3301,"4-5(A,C,E,G) 6(E,G)",191
523,1,3302,"4-5(A,C,E,G) 6(E,G)",191
981,51,3301,"10(A,C,E,G)",191
984,41,3302,"8(B,D,F,H)",191
Senior HR,7,3300,1(A-H),191
414,1,3300,"6-7(B,D,F,H)",193
521,1,3300,"2-3(B,D,F,H)",193
522,1,3301,"4-5(A,C,E,G) 6(E,G)",193
523,1,3302,"4-5(A,C,E,G) 6(E,G)",193
981,32,3301,"7(A,C,E,G)",193
1099,1,3300,"8-9(A,C,E)",193
716,2,3301,"11-13(B,D,F,H)",193
717,2,3302,"11-13(B,D,F,H)",193
Senior HR,7,3300,1(A-H),193
982,51,3301,"10(B,D,F,H)",193
984,51,3302,"10(B,D,F,H)",193
983,32,3302,"7(A,C,E,G)",193
1175,99,3302,"14(A,C,E,G)",193
252,5,3300,"8-9(B,D,F,H)",193
1092,1,3301,"10-11(A,C,E,G)",193
1093,1,3302,"10-11(A,C,E,G)",193
110,1,3300,"2-3(A,C,E,G)",193
345,2,3300,"12-13(A,C,E,G)",193
1176,13,3301,"14(A,C,E,G)",193
1094,2,3302,"4-5(B,D,F,H)",193
1176,1,3301,2-3(C),195
345,2,3300,"12-13(A,C,E,G)",195
676,1,3300,"2-3(B,D,F,H)",195
717,3,3302,"4-6(A,C,E,G)",195
983,52,3302,"11(A,C,E,G)",195
110,11,3300,"10-11(B,D,F,H)",195
1175,4,3302,4-5(F),195
229,2,3300,"12-13(B,D,F,H)",195
414,1,3300,"6-7(B,D,F,H)",195
514,2,3300,"8-9(A,C,E,G)",195
716,3,3301,"4-6(A,C,E,G)",195
981,32,3301,"7(A,C,E,G)",195
982,41,3301,"8(B,D,F,H)",195
984,41,3302,"8(B,D,F,H)",195
Senior HR,7,3300,1(A-H),195
719,5,3301,"4-5(B,D,F,H)",197
885,2,3302,"4-5(B,D,F,H)",197
984,41,3302,"8(B,D,F,H)",197
412,3,3300,"8-9(A,C,E,G)",197
981,32,3301,"7(A,C,E,G)",197
264,2,3300,"6-7(B,D,F,H)",197
380,13,3301,"2-3(A,C,E,G)",197
110,7,3300,"2-3(B,D,F,H)",197
1176,11,3301,12-13(E),197
983,32,3302,"7(A,C,E,G)",197
982,41,3301,"8(B,D,F,H)",197
1175,12,3302,12-13(F),197
340,4,3300,"10-11(A,C,E,G)",197
545,3,3300,"10-11(B,D,F,H)",197
729,1,3300,"4-5(A,C,E,G)",197
Senior HR,7,3300,1(A-H),197
1176,9,3301,10-11(C),199
340,7,3300,"6-7(B,D,F,H)",199
523,1,3302,"4-5(A,C,E,G) 6(E,G)",199
729,3,3300,"2-3(B,D,F,H)",199
982,22,3301,"5(B,D,F,H)",199
984,22,3302,"5(B,D,F,H)",199
1175,9,3302,10-11(C),199
110,1,3300,"2-3(A,C,E,G)",199
983,32,3302,"7(A,C,E,G)",199
229,1,3300,"12-13(A,C,E,G)",199
521,2,3300,"8-9(A,C,E,G)",199
522,1,3301,"4-5(A,C,E,G) 6(E,G)",199
545,3,3300,"10-11(B,D,F,H)",199
880,5,3301,"12-13(B,D,F,H)",199
981,32,3301,"7(A,C,E,G)",199
Senior HR,7,3300,1(A-H),199
110,6,3300,"12-13(A,C,E,G)",203
254,1,3300,"6-7(A,C,E,G)",203
716,1,3301,"2-4(B,D,F,H)",203
729,4,3300,"10-11(B,D,F,H)",203
983,22,3302,"5(A,C,E,G)",203
412,5,3300,"12-13(B,D,F,H)",203
1176,9,3301,10-11(C),203
981,42,3301,"9(A,C,E,G)",203
1175,8,3302,8-9(F),203
340,7,3300,"6-7(B,D,F,H)",203
545,1,3300,"2-3(A,C,E,G)",203
710,4,3302,"10-11(A,C,E,G)",203
717,1,3302,"2-4(B,D,F,H)",203
982,41,3301,"8(B,D,F,H)",203
984,22,3302,"5(B,D,F,H)",203
Senior HR,7,3300,1(A-H),203
110,3,3300,"6-7(A,C,E,G)",208
225,4,3300,"12-13(A,C,E,G)",208
719,8,3302,"8-9(B,D,F,H)",208
982,41,3301,"8(B,D,F,H)",208
491,2,3300,"4-5(B,D,F,H)",208
540,1,3300,"4-5(A,C,E,G)",208
340,8,3300,"12-13(B,D,F,H)",208
981,42,3301,"9(A,C,E,G)",208
983,42,3302,"9(A,C,E,G)",208
1024,2,3301,"10-11(B,D,F,H)",208
1175,2,3302,2-3(D),208
1176,2,3301,2-3(D),208
650,2,3300,"6-7(B,D,F,H)",208
984,51,3302,"10(B,D,F,H)",208
Senior HR,7,3300,1(A-H),208
340,2,3300,"6-7(A,C,E,G)",210
729,3,3300,"2-3(B,D,F,H)",210
710,2,3302,"8-9(A,C,E,G)",210
983,51,3302,"10(A,C,E,G)",210
540,4,3300,"12-13(B,D,F,H)",210
982,22,3301,"5(B,D,F,H)",210
984,22,3302,"5(B,D,F,H)",210
1176,8,3301,8-9(F),210
1175,8,3302,8-9(F),210
110,6,3300,"12-13(A,C,E,G)",210
264,2,3300,"6-7(B,D,F,H)",210
412,1,3300,"2-3(A,C,E,G)",210
852,2,3300,"10-11(B,D,F,H)",210
981,51,3301,"10(A,C,E,G)",210
Senior HR,7,3300,1(A-H),210
860,3,3301,"8-9(A,C,E,G)",210
1176,4,3301,4-5(F),212
345,1,3300,"2-3(A,C,E,G)",212
717,2,3302,"11-13(B,D,F,H)",212
845,1,3301,"6-7(B,D,F,H)",212
981,22,3301,"5(A,C,E,G)",212
983,22,3302,"5(A,C,E,G)",212
110,4,3300,"8-9(A,C,E,G)",212
1175,8,3302,8-9(F),212
264,1,3300,"6-7(A,C,E,G)",212
676,1,3300,"2-3(B,D,F,H)",212
716,2,3301,"11-13(B,D,F,H)",212
806,1,3300,"14(A,C,E,G)",212
846,1,3302,"6-7(B,D,F,H)",212
850,1,3300,"10-11(A,C,E,G)",212
982,51,3301,"10(B,D,F,H)",212
984,51,3302,"10(B,D,F,H)",212
Senior HR,7,3300,1(A-H),212
489,1,3300,"10-11(B,D,F,H)",216
530,1,3300,"2-4(E,G)",216
530L,1,3300,"2-4(A,C)",216
545,2,3300,"2-3(B,D,F,H)",216
981,22,3301,"5(A,C,E,G)",216
984,22,3302,"5(B,D,F,H)",216
527,2,3300,"10-11(A,C,E,G)",216
110,9,3300,"6-7(B,D,F,H)",216
1175,7,3302,8-9(E),216
1176,7,3301,8-9(E),216
229,2,3300,"12-13(B,D,F,H)",216
340,5,3300,"12-13(A,C,E,G)",216
853,1,3300,"6-7(A,C,E,G)",216
982,22,3301,"5(B,D,F,H)",216
983,22,3302,"5(A,C,E,G)",216
Senior HR,7,3300,1(A-H),216
110,2,3300,"4-5(A,C,E,G)",219
1176,1,3301,2-3(C),219
716,2,3301,"11-13(B,D,F,H)",219
717,2,3302,"11-13(B,D,F,H)",219
982,51,3301,"10(B,D,F,H)",219
984,51,3302,"10(B,D,F,H)",219
340,6,3300,"2-3(B,D,F,H)",219
981,42,3301,"9(A,C,E,G)",219
983,42,3302,"9(A,C,E,G)",219
1175,1,3302,2-3(C),219
527,1,3300,"6-7(A,C,E,G)",219
780,1,3300,"12-13(A,C,E,G)",219
Senior HR,7,3300,1(A-H),219
710,3,3301,"10-11(A,C,E,G)",219
557,1,3301,"4-5(B,D,F,H)",219
264,2,3300,"6-7(B,D,F,H)",219
928,1,3300,"14(A,C,E,G)",219
927,1,3300,"14(B,D,F,H)",219
729,4,3300,"10-11(B,D,F,H)",220
558,4,3302,"8-9(B,D,F,H)",220
806,1,3300,"14(A,C,E,G)",220
254,1,3300,"6-7(A,C,E,G)",220
110,1,3300,"2-3(A,C,E,G)",220
981,22,3301,"5(A,C,E,G)",220
982,22,3301,"5(B,D,F,H)",220
983,22,3302,"5(A,C,E,G)",220
984,22,3302,"5(B,D,F,H)",220
1176,8,3301,8-9(F),220
1175,9,3302,10-11(C),220
345,2,3300,"12-13(A,C,E,G)",220
414,1,3300,"6-7(B,D,F,H)",220
820,2,3300,"2-3(B,D,F,H)",220
847,1,3300,"14(B,D,F,H)",220
Senior HR,7,3300,1(A-H),220
540,1,3300,"4-5(A,C,E,G)",222
840,1,3300,"8(A-H) 9(A,C,E,G)",222
1176,11,3301,12-13(E),222
1175,11,3302,12-13(E),222
841,1,3300,"10-11(B,D,F,H)",222
110,8,3300,"4-5(B,D,F,H)",222
252,2,3300,"10-11(A,C,E,G)",222
345,1,3300,"2-3(A,C,E,G)",222
981,32,3301,"7(A,C,E,G)",222
983,32,3302,"7(A,C,E,G)",222
650,2,3300,"6-7(B,D,F,H)",222
806,1,3300,"14(A,C,E,G)",222
982,42,3301,"9(B,D,F,H)",222
984,42,3302,"9(B,D,F,H)",222
Senior HR,3,3300,1(A-H),222
1175,2,3302,2-3(D),229
110,2,3300,"4-5(A,C,E,G)",229
225,3,3300,"10-11(A,C,E,G)",229
488,1,3300,"6-7(B,D,F,H)",229
710,1,3301,"8-9(A,C,E,G)",229
718,6,3302,"2-3(A,C,E,G)",229
981,31,3301,"6(A,C,E,G)",229
983,42,3302,"9(A,C,E,G)",229
340,8,3300,"12-13(B,D,F,H)",229
1176,1,3301,2-3(C),229
540,2,3300,"4-5(B,D,F,H)",229
644,2,3302,"6-7(A,C,E,G)",229
714,3,3301,"8-9(B,D,F,H)",229
727,3,3302,"8-9(B,D,F,H)",229
780,1,3300,"12-13(A,C,E,G)",229
982,51,3301,"10(B,D,F,H)",229
984,51,3302,"10(B,D,F,H)",229
Senior HR,3,3300,1(A-H),229
1092,3,3301,"4-5(A,C,E,G)",235
1175,2,3302,2-3(D),235
1180,23,3300,"6(A,C,F-G) 7(A,C-G)",235
408,8,3300,"12-13(B,D,F,H)",235
981,52,3301,"11(A,C,E,G)",235
1093,1,3302,"10-11(A,C,E,G)",235
110,11,3300,"10-11(B,D,F,H)",235
1176,2,3301,2-3(D),235
223,1,3300,"2-3(A,C,E,G)",235
340,5,3300,"12-13(A,C,E,G)",235
540,2,3300,"4-5(B,D,F,H)",235
710,1,3301,"8-9(A,C,E,G)",235
982,41,3301,"8(B,D,F,H)",235
Senior HR,3,3300,1(A-H),235
558,2,3302,"8-9(A,C,E,G)",235
983,22,3302,"5(A,C,E,G)",235
984,41,3302,"8(B,D,F,H)",235
650,2,3300,"6-7(B,D,F,H)",236
981,32,3301,"7(A,C,E,G)",236
982,51,3301,"10(B,D,F,H)",236
983,31,3302,"6(A,C,E,G)",236
984,51,3302,"10(B,D,F,H)",236
716,2,3301,"11-13(B,D,F,H)",236
340,6,3300,"2-3(B,D,F,H)",236
717,2,3302,"11-13(B,D,F,H)",236
225,4,3300,"12-13(A,C,E,G)",236
110,1,3300,"2-3(A,C,E,G)",236
1175,3,3302,4-5(E),236
1176,3,3301,4-5(E),236
710,2,3302,"8-9(A,C,E,G)",236
1094,1,3301,"4-5(B,D,F,H)",236
527,2,3300,"10-11(A,C,E,G)",236
558,1,3301,"8-9(A,C,E,G)",236
Senior HR,3,3300,1(A-H),236
1020,1,3300,"2-3(A,C,E,G)",237
1026,1,3302,"12-13(B,D,F,H)",237
1032,1,3300,"8-9(B,D,F,H)",237
110,4,3300,"8-9(A,C,E,G)",237
489,1,3300,"10-11(B,D,F,H)",237
981,32,3301,"7(A,C,E,G)",237
983,32,3302,"7(A,C,E,G)",237
254,3,3300,"4-5(B,D,F,H)",237
345,2,3300,"12-13(A,C,E,G)",237
982,32,3301,"7(B,D,F,H)",237
984,32,3302,"7(B,D,F,H)",237
1175,9,3302,10-11(C),237
1176,12,3301,12-13(F),237
545,2,3300,"2-3(B,D,F,H)",237
729,1,3300,"4-5(A,C,E,G)",237
Senior HR,3,3300,1(A-H),237
229,2,3300,"12-13(B,D,F,H)",238
514,2,3300,"8-9(A,C,E,G)",238
982,22,3301,"5(B,D,F,H)",238
984,22,3302,"5(B,D,F,H)",238
1176,9,3301,10-11(C),238
1175,10,3302,10-11(D),238
110,10,3300,"8-9(B,D,F,H)",238
488,1,3300,"6-7(B,D,F,H)",238
981,31,3301,"6(A,C,E,G)",238
983,32,3302,"7(A,C,E,G)",238
Senior HR,3,3300,1(A-H),238
345,3,3300,"2-3(B,D,F,H)",238
530,1,3300,"2-4(E,G)",238
530L,1,3300,"2-4(A,C)",238
729,2,3300,"12-13(A,C,E,G)",238
110,8,3300,"4-5(B,D,F,H)",243
345,1,3300,"2-3(A,C,E,G)",243
527,2,3300,"10-11(A,C,E,G)",243
650,3,3300,"10-11(B,D,F,H)",243
982,32,3301,"7(B,D,F,H)",243
1176,12,3301,12-13(F),243
1175,12,3302,12-13(F),243
412,2,3300,"6-7(A,C,E,G)",243
981,42,3301,"9(A,C,E,G)",243
983,42,3302,"9(A,C,E,G)",243
984,32,3302,"7(B,D,F,H)",243
229,1,3300,"12-13(A,C,E,G)",243
252,5,3300,"8-9(B,D,F,H)",243
Senior HR,3,3300,1(A-H),243
1175,12,3302,12-13(F),246
252,4,3300,"10-11(B,D,F,H)",246
488,1,3300,"6-7(B,D,F,H)",246
645,1,3301,"4-5(B,D,F,H)",246
760,1,3302,"10-11(A,C,E,G)",246
981,22,3301,"5(A,C,E,G)",246
984,41,3302,"8(B,D,F,H)",246
110,1,3300,"2-3(A,C,E,G)",246
1176,12,3301,12-13(F),246
345,3,3300,"2-3(B,D,F,H)",246
350,2,3302,"8-9(A,C,E,G)",246
527,1,3300,"6-7(A,C,E,G)",246
727,2,3302,"4-5(B,D,F,H)",246
728,1,3301,"8-9(A,C,E,G)",246
922,3,3301,"10-11(A,C,E,G)",246
982,41,3301,"8(B,D,F,H)",246
983,22,3302,"5(A,C,E,G)",246
Senior HR,3,3300,1(A-H),246
110,6,3300,"12-13(A,C,E,G)",248
1176,5,3301,6-7(C),248
256,1,3300,"10-11(B,D,F,H)",248
345,4,3300,"6-7(B,D,F,H)",248
521,2,3300,"8-9(A,C,E,G)",248
522,1,3301,"4-5(A,C,E,G) 6(E,G)",248
523,1,3302,"4-5(A,C,E,G) 6(E,G)",248
981,52,3301,"11(A,C,E,G)",248
1175,5,3302,6-7(C),248
983,52,3302,"11(A,C,E,G)",248
1094,2,3302,"4-5(B,D,F,H)",248
729,3,3300,"2-3(B,D,F,H)",248
982,41,3301,"8(B,D,F,H)",248
984,41,3302,"8(B,D,F,H)",248
Senior HR,3,3300,1(A-H),248
495,1,3300,"2-3(A,C,E,G)",248
847,1,3300,"14(B,D,F,H)",250
982,42,3301,"9(B,D,F,H)",250
984,42,3302,"9(B,D,F,H)",250
340,1,3300,"2-3(A,C,E,G)",250
1176,2,3301,2-3(D),250
1175,5,3302,6-7(C),250
110,8,3300,"4-5(B,D,F,H)",250
264,2,3300,"6-7(B,D,F,H)",250
493,1,3300,"10-11(B,D,F,H)",250
644,1,3301,"6-7(A,C,E,G)",250
840,1,3300,"8(A-H) 9(A,C,E,G)",250
848,1,3300,"12-13(A,C,E,G)",250
Senior HR,3,3300,1(A-H),250
850,1,3300,"10-11(A,C,E,G)",250
981,22,3301,"5(A,C,E,G)",250
983,22,3302,"5(A,C,E,G)",250
806,1,3300,"14(A,C,E,G)",250
345,3,3300,"2-3(B,D,F,H)",251
718,5,3301,"2-3(A,C,E,G)",251
716,3,3301,"4-6(A,C,E,G)",251
717,3,3302,"4-6(A,C,E,G)",251
527,3,3300,"6-7(B,D,F,H)",251
1175,1,3302,2-3(C),251
1176,7,3301,8-9(E),251
981,32,3301,"7(A,C,E,G)",251
983,32,3302,"7(A,C,E,G)",251
982,22,3301,"5(B,D,F,H)",251
984,22,3302,"5(B,D,F,H)",251
252,5,3300,"8-9(B,D,F,H)",251
416,1,3300,"14(B,D,F,H)",251
650,1,3300,"10-11(A,C,E,G)",251
710,2,3302,"8-9(A,C,E,G)",251
110,12,3300,"12-13(B,D,F,H)",251
Senior HR,3,3300,1(A-H),251
110,6,3300,"12-13(A,C,E,G)",252
340,9,3300,"10-11(B,D,F,H)",252
982,41,3301,"8(B,D,F,H)",252
984,31,3302,"6(B,D,F,H)",252
1175,3,3302,4-5(E),252
1176,3,3301,4-5(E),252
742,1,3301,"6-7(B,D,F,H)",252
714,1,3301,"8-9(A,C,E,G)",252
727,3,3302,"8-9(B,D,F,H)",252
983,42,3302,"9(A,C,E,G)",252
540,2,3300,"4-5(B,D,F,H)",252
1024,1,3301,"12-13(B,D,F,H)",252
223,1,3300,"2-3(A,C,E,G)",252
412,2,3300,"6-7(A,C,E,G)",252
760,1,3302,"10-11(A,C,E,G)",252
981,51,3301,"10(A,C,E,G)",252
Senior HR,8,3300,1(A-H),252
1176,11,3301,12-13(E),254
345,1,3300,"2-3(A,C,E,G)",254
676,1,3300,"2-3(B,D,F,H)",254
742,2,3302,"6-7(B,D,F,H)",254
982,22,3301,"5(B,D,F,H)",254
984,22,3302,"5(B,D,F,H)",254
1175,11,3302,12-13(E),254
252,5,3300,"8-9(B,D,F,H)",254
650,1,3300,"10-11(A,C,E,G)",254
714,1,3301,"8-9(A,C,E,G)",254
746,1,3301,"6-7(B,D,F,H)",254
981,22,3301,"5(A,C,E,G)",254
983,42,3302,"9(A,C,E,G)",254
Senior HR,8,3300,1(A-H),254
110,3,3300,"6-7(A,C,E,G)",254
545,3,3300,"10-11(B,D,F,H)",254
710,2,3302,"8-9(A,C,E,G)",255
728,1,3301,"8-9(A,C,E,G)",255
981,22,3301,"5(A,C,E,G)",255
340,1,3300,"2-3(A,C,E,G)",255
527,1,3300,"6-7(A,C,E,G)",255
719,8,3302,"8-9(B,D,F,H)",255
922,1,3301,"6-7(B,D,F,H)",255
983,22,3302,"5(A,C,E,G)",255
1175,10,3302,10-11(D),255
1176,10,3301,10-11(D),255
412,5,3300,"12-13(B,D,F,H)",255
982,42,3301,"9(B,D,F,H)",255
984,32,3302,"7(B,D,F,H)",255
110,8,3300,"4-5(B,D,F,H)",255
1175,3,3302,4-5(E),255
225,4,3300,"12-13(A,C,E,G)",255
Senior HR,5,3300,1(A-H),255
110,3,3300,"6-7(A,C,E,G)",262
806,2,3300,"14(B,D,F,H)",262
840,1,3300,"8(A-H) 9(A,C,E,G)",262
982,42,3301,"9(B,D,F,H)",262
984,42,3302,"9(B,D,F,H)",262
1175,11,3302,12-13(E),262
1176,11,3301,12-13(E),262
340,1,3300,"2-3(A,C,E,G)",262
810,1,3300,"12-13(B,D,F,H)",262
841,1,3300,"10-11(B,D,F,H)",262
981,22,3301,"5(A,C,E,G)",262
983,22,3302,"5(A,C,E,G)",262
Senior HR,8,3300,1(A-H),262
727,1,3301,"4-5(B,D,F,H)",262
719,6,3302,"4-5(B,D,F,H)",262
264,2,3300,"6-7(B,D,F,H)",262
527,2,3300,"10-11(A,C,E,G)",262
1175,2,3302,2-3(D),263
1180,23,3300,"6(A,C,F-G) 7(A,C-G)",263
380,5,3301,"8-9(B,D,F,H)",263
514,2,3300,"8-9(A,C,E,G)",263
981,52,3301,"11(A,C,E,G)",263
983,52,3302,"11(A,C,E,G)",263
110,1,3300,"2-3(A,C,E,G)",263
1094,2,3302,"4-5(B,D,F,H)",263
1176,2,3301,2-3(D),263
225,1,3300,"4-5(A,C,E,G)",263
340,5,3300,"12-13(A,C,E,G)",263
408,8,3300,"12-13(B,D,F,H)",263
557,1,3301,"4-5(B,D,F,H)",263
727,3,3302,"8-9(B,D,F,H)",263
982,52,3301,"11(B,D,F,H)",263
984,51,3302,"10(B,D,F,H)",263
Senior HR,8,3300,1(A-H),263
1175,3,3302,4-5(E),264
225,7,3300,"8-9(B,D,F,H)",264
340,8,3300,"12-13(B,D,F,H)",264
557,2,3302,"4-5(B,D,F,H)",264
714,1,3301,"8-9(A,C,E,G)",264
780,1,3300,"12-13(A,C,E,G)",264
981,51,3301,"10(A,C,E,G)",264
982,51,3301,"10(B,D,F,H)",264
983,51,3302,"10(A,C,E,G)",264
984,51,3302,"10(B,D,F,H)",264
110,9,3300,"6-7(B,D,F,H)",264
1176,4,3301,4-5(F),264
1180,21,3300,"2(A,C-E,G-H) 3(C,E,G-H)",264
264,1,3300,"6-7(A,C,E,G)",264
380,1,3301,"4-5(A,C,E,G)",264
710,2,3302,"8-9(A,C,E,G)",264
Senior HR,8,3300,1(A-H),264
1175,3,3302,4-5(E),268
350,2,3302,"8-9(A,C,E,G)",268
412,5,3300,"12-13(B,D,F,H)",268
719,7,3301,"8-9(B,D,F,H)",268
806,1,3300,"14(A,C,E,G)",268
981,42,3301,"9(A,C,E,G)",268
983,31,3302,"6(A,C,E,G)",268
110,1,3300,"2-3(A,C,E,G)",268
1176,2,3301,2-3(D),268
340,4,3300,"10-11(A,C,E,G)",268
380,1,3301,"4-5(A,C,E,G)",268
540,2,3300,"4-5(B,D,F,H)",268
644,1,3301,"6-7(A,C,E,G)",268
727,3,3302,"8-9(B,D,F,H)",268
845,1,3301,"6-7(B,D,F,H)",268
846,1,3302,"6-7(B,D,F,H)",268
982,52,3301,"11(B,D,F,H)",268
984,52,3302,"11(B,D,F,H)",268
Senior HR,8,3300,1(A-H),268
225,1,3300,"4-5(A,C,E,G)",276
710,1,3301,"8-9(A,C,E,G)",276
852,2,3300,"10-11(B,D,F,H)",276
982,32,3301,"7(B,D,F,H)",276
984,32,3302,"7(B,D,F,H)",276
981,32,3301,"7(A,C,E,G)",276
983,32,3302,"7(A,C,E,G)",276
1175,7,3302,8-9(E),276
110,7,3300,"2-3(B,D,F,H)",276
340,5,3300,"12-13(A,C,E,G)",276
412,1,3300,"2-3(A,C,E,G)",276
727,3,3302,"8-9(B,D,F,H)",276
Senior HR,8,3300,1(A-H),276
1176,12,3301,12-13(F),276
527,2,3300,"10-11(A,C,E,G)",276
558,3,3301,"8-9(B,D,F,H)",276
256,1,3300,"10-11(B,D,F,H)",279
414,1,3300,"6-7(B,D,F,H)",279
523,1,3302,"4-5(A,C,E,G) 6(E,G)",279
742,3,3302,"10-11(A,C,E,G)",279
982,41,3301,"8(B,D,F,H)",279
983,32,3302,"7(A,C,E,G)",279
984,41,3302,"8(B,D,F,H)",279
522,1,3301,"4-5(A,C,E,G) 6(E,G)",279
1175,12,3302,12-13(F),279
1176,12,3301,12-13(F),279
380,3,3301,"10-11(A,C,E,G)",279
981,32,3301,"7(A,C,E,G)",279
110,4,3300,"8-9(A,C,E,G)",279
345,1,3300,"2-3(A,C,E,G)",279
521,1,3300,"2-3(B,D,F,H)",279
Senior HR,8,3300,1(A-H),279
727,2,3302,"4-5(B,D,F,H)",279
1175,12,3302,12-13(F),280
1176,12,3301,12-13(F),280
426,1,3300,"8-9(B,D,F,H)",280
710,3,3301,"10-11(A,C,E,G)",280
728,1,3301,"8-9(A,C,E,G)",280
780,1,3300,"12-13(A,C,E,G)",280
983,22,3302,"5(A,C,E,G)",280
110,11,3300,"10-11(B,D,F,H)",280
264,1,3300,"6-7(A,C,E,G)",280
340,1,3300,"2-3(A,C,E,G)",280
714,2,3302,"8-9(A,C,E,G)",280
746,2,3302,"6-7(B,D,F,H)",280
981,22,3301,"5(A,C,E,G)",280
982,32,3301,"7(B,D,F,H)",280
984,22,3302,"5(B,D,F,H)",280
Senior HR,8,3300,1(A-H),280
719,5,3301,"4-5(B,D,F,H)",280
110,3,3300,"6-7(A,C,E,G)",285
229,1,3300,"12-13(A,C,E,G)",285
345,1,3300,"2-3(A,C,E,G)",285
717,1,3302,"2-4(B,D,F,H)",285
982,22,3301,"5(B,D,F,H)",285
1068,1,3300,"12-13(B,D,F,H)",285
1175,7,3302,8-9(E),285
1176,7,3301,8-9(E),285
256,1,3300,"10-11(B,D,F,H)",285
414,1,3300,"6-7(B,D,F,H)",285
716,1,3301,"2-4(B,D,F,H)",285
981,51,3301,"10(A,C,E,G)",285
983,51,3302,"10(A,C,E,G)",285
984,41,3302,"8(B,D,F,H)",285
Senior HR,8,3300,1(A-H),285
928,1,3300,"14(A,C,E,G)",285
1175,12,3302,12-13(F),288
252,4,3300,"10-11(B,D,F,H)",288
514,3,3300,"12-13(A,C,E,G)",288
710,4,3302,"10-11(A,C,E,G)",288
981,51,3301,"10(A,C,E,G)",288
983,31,3302,"6(A,C,E,G)",288
110,7,3300,"2-3(B,D,F,H)",288
1176,3,3301,4-5(E),288
340,1,3300,"2-3(A,C,E,G)",288
412,3,3300,"8-9(A,C,E,G)",288
644,1,3301,"6-7(A,C,E,G)",288
719,5,3301,"4-5(B,D,F,H)",288
982,41,3301,"8(B,D,F,H)",288
984,42,3302,"9(B,D,F,H)",288
Senior HR,8,3300,1(A-H),288
852,1,3300,"6-7(B,D,F,H)",288
514,3,3300,"12-13(A,C,E,G)",289
1175,7,3302,8-9(E),289
1176,4,3301,4-5(F),289
225,2,3300,"6-7(A,C,E,G)",289
981,52,3301,"11(A,C,E,G)",289
983,52,3302,"11(A,C,E,G)",289
1031,1,3302,"4-5(A,C,E,G)",289
340,6,3300,"2-3(B,D,F,H)",289
412,1,3300,"2-3(A,C,E,G)",289
890,1,3301,"6-7(B,D,F,H)",289
Senior HR,8,3300,1(A-H),289
350,1,3301,"8-9(A,C,E,G)",289
727,2,3302,"4-5(B,D,F,H)",289
110,11,3300,"10-11(B,D,F,H)",289
982,41,3301,"8(B,D,F,H)",289
984,41,3302,"8(B,D,F,H)",289
412,5,3300,"12-13(B,D,F,H)",293
710,1,3301,"8-9(A,C,E,G)",293
983,42,3302,"9(A,C,E,G)",293
729,3,3300,"2-3(B,D,F,H)",293
1175,3,3302,4-5(E),293
1176,3,3301,4-5(E),293
982,42,3301,"9(B,D,F,H)",293
719,4,3302,"10-11(A,C,E,G)",293
981,51,3301,"10(A,C,E,G)",293
984,42,3302,"9(B,D,F,H)",293
Senior HR,8,3300,1(A-H),293
225,5,3300,"4-5(B,D,F,H)",293
110,3,3300,"6-7(A,C,E,G)",293
345,2,3300,"12-13(A,C,E,G)",293
514,1,3300,"2-3(A,C,E,G)",293
380,7,3301,"10-11(B,D,F,H)",293
527,1,3300,"6-7(A,C,E,G)",298
981,52,3301,"11(A,C,E,G)",298
984,42,3302,"9(B,D,F,H)",298
412,1,3300,"2-3(A,C,E,G)",298
110,9,3300,"6-7(B,D,F,H)",298
1175,12,3302,12-13(F),298
1176,12,3301,12-13(F),298
340,3,3300,"8-9(A,C,E,G)",298
252,4,3300,"10-11(B,D,F,H)",298
514,3,3300,"12-13(A,C,E,G)",298
729,3,3300,"2-3(B,D,F,H)",298
982,41,3301,"8(B,D,F,H)",298
983,51,3302,"10(A,C,E,G)",298
Senior HR,4,3300,1(A-H),298
928,1,3300,"14(A,C,E,G)",298
1032,1,3300,"8-9(B,D,F,H)",310
